"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,2.981118491,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,3.233634819,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,3.518412732,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,3.731673149,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,3.97607615,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,4.093269669,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,4.398804669,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,4.665219209,,
"NLD","Netherlands","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,4.928695354,,
"CHL","Chile","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,10.97087,,
"CHL","Chile","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,10.07405,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,10.29901251,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,9.209205769,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,8.500818161,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,8.149518422,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,8.281661892,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,7.657429791,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,6.805627648,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,5.677336508,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,5.236139912,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,5.182583906,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,5.230175024,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,5.180077496,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,4.640547586,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,4.486080208,,
"HUN","Hungary","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,4.221193008,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,9.408719853,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,9.002569472,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,9.076221985,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,8.521377072,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,8.165887098,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,7.731951631,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,7.32011596,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,7.194104376,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,7.301174346,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,7.009067238,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,6.722865369,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,6.178922028,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,5.774755791,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,5.387498068,,
"PRT","Portugal","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,5.193458305,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,1.397017909,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,1.980248646,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,3.094458519,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,4.143508384,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,4.597395947,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,4.36431439,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,4.646620157,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,6.057075615,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,7.542621111,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,7.862155452,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,7.360574863,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,6.555684592,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,6.190073072,,
"SVK","Slovak Republic","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,5.667610901,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,2.530142178,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,2.273609431,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,2.56708546,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,2.728947622,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,2.938578872,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,2.858410204,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,3.199742501,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,3.209776843,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,3.398986515,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,3.381525886,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,3.323887546,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,3.443568956,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,3.52617589,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,3.621424692,,
"FIN","Finland","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,3.560062156,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,5.461391272,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,5.055068929,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,4.472104437,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,4.037683361,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,3.765466868,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,4.091549227,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,4.776327012,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,5.461562608,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,5.439868792,,
"EST","Estonia","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,5.071567772,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,13.06882144,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,12.95763277,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,12.52551714,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,11.83571182,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,10.98238596,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,10.02977018,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,9.389088609,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,8.622160258,,
"TUR","Turkey","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,8.330393787,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,1.590722152,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,1.485884038,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,1.19670241,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,1.120775058,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,1.063826503,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,1.451222329,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,1.661206703,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,2.015405956,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,2.084738095,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,2.176078463,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,2.264697595,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,2.425838439,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,2.581203976,,
"SWE","Sweden","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,2.654897313,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,1.826145081,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,2.03423281,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,2.157737043,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,2.041280302,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,1.761534482,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,1.410362588,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,1.338231324,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,1.329077861,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,1.794037009,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,2.293542671,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,2.725858613,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,2.874015844,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,2.949617315,,
"SVN","Slovenia","ENT12","Share of self-employed in the population of employed below 30","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,2.984096849,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,6.884492222,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,6.54695,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,6.309035556,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,6.323166667,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,6.27761,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,6.353013333,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,6.327344444,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,6.401818889,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,6.410192222,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,6.4453,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,6.391412222,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,6.446174444,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,6.427856667,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,6.39792,,
"CAN","Canada","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,6.29292,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,3.533573704,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,3.500993148,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,3.700191667,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,4.032962222,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,4.329292778,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,4.486254444,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,4.535446667,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,4.526105556,,
"USA","United States","ENT12","Share of self-employed in the population of employed below 30","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,4.436336111,,
