"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,21.27,,
"HUN","Hungary","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.903,,
"HUN","Hungary","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.033,,
"HUN","Hungary","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,27.593,,
"HUN","Hungary","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,28.498,,
"HUN","Hungary","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,18.787,,
"HUN","Hungary","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.351,,
"ISL","Iceland","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,29.766,,
"ISL","Iceland","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.009,,
"ISL","Iceland","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,23.219,,
"ISL","Iceland","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.691,,
"ISL","Iceland","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.567,,
"ISL","Iceland","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.375,,
"IRL","Ireland","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.011,,
"IRL","Ireland","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.054,,
"IRL","Ireland","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.185,,
"IRL","Ireland","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,18.666,,
"IRL","Ireland","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.608,,
"IRL","Ireland","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.555,,
"ITA","Italy","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.948,,
"ITA","Italy","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.583,,
"ITA","Italy","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.8,,
"ITA","Italy","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.674,,
"ITA","Italy","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.565,,
"ITA","Italy","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.763,,
"JPN","Japan","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.095,,
"JPN","Japan","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,6.067,,
"JPN","Japan","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.938,,
"JPN","Japan","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.2,,
"JPN","Japan","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.983,,
"JPN","Japan","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.872,,
"KOR","Korea","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.391,,
"KOR","Korea","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,4.501,,
"KOR","Korea","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.178,,
"KOR","Korea","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.082,,
"KOR","Korea","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.567,,
"KOR","Korea","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.556,,
"LUX","Luxembourg","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.619,,
"LUX","Luxembourg","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.584,,
"LUX","Luxembourg","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.08,,
"LUX","Luxembourg","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,28.714,,
"LUX","Luxembourg","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.302,,
"LUX","Luxembourg","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,24.195,,
"MEX","Mexico","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.392,,
"MEX","Mexico","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,35.005,,
"MEX","Mexico","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,50.746,,
"MEX","Mexico","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,58.526,,
"MEX","Mexico","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,45.237,,
"MEX","Mexico","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,48.727,,
"NLD","Netherlands","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.217,,
"NLD","Netherlands","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.606,,
"NLD","Netherlands","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.852,,
"NLD","Netherlands","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.781,,
"NLD","Netherlands","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.205,,
"NLD","Netherlands","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.04,,
"NZL","New Zealand","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.999,,
"NZL","New Zealand","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.329,,
"NZL","New Zealand","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,21.768,,
"NZL","New Zealand","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,23.56,,
"NZL","New Zealand","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.109,,
"NZL","New Zealand","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.377,,
"NOR","Norway","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.525,,
"NOR","Norway","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,9.588,,
"NOR","Norway","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.586,,
"NOR","Norway","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.018,,
"NOR","Norway","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.748,,
"NOR","Norway","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,18.482,,
"POL","Poland","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,16.226,,
"POL","Poland","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.186,,
"POL","Poland","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,14.995,,
"POL","Poland","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.806,,
"POL","Poland","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.167,,
"POL","Poland","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,7.907,,
"PRT","Portugal","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,24.983,,
"PRT","Portugal","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.505,,
"PRT","Portugal","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,23.954,,
"PRT","Portugal","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.88,,
"PRT","Portugal","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.268,,
"PRT","Portugal","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,17.682,,
"SVK","Slovak Republic","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,35.352,,
"SVK","Slovak Republic","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,20.377,,
"SVK","Slovak Republic","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,27.629,,
"SVK","Slovak Republic","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,27.282,,
"SVK","Slovak Republic","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.831,,
"SVK","Slovak Republic","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.882,,
"ESP","Spain","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,23.41,,
"ESP","Spain","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.119,,
"ESP","Spain","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.145,,
"ESP","Spain","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.111,,
"ESP","Spain","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.882,,
"ESP","Spain","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.509,,
"SWE","Sweden","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,31.33,,
"SWE","Sweden","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.953,,
"SWE","Sweden","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,28.169,,
"SWE","Sweden","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.955,,
"SWE","Sweden","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,24.795,,
"SWE","Sweden","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.621,,
"CHE","Switzerland","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,18.538,,
"CHE","Switzerland","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,8.834,,
"CHE","Switzerland","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,11.767,,
"CHE","Switzerland","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.121,,
"CHE","Switzerland","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13,,
"CHE","Switzerland","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.643,,
"TUR","Turkey","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,30.896,,
"TUR","Turkey","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.168,,
"TUR","Turkey","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,40.751,,
"TUR","Turkey","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,43.237,,
"TUR","Turkey","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,29.949,,
"TUR","Turkey","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.681,,
"GBR","United Kingdom","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.835,,
"GBR","United Kingdom","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.536,,
"GBR","United Kingdom","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.707,,
"GBR","United Kingdom","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,23.839,,
"GBR","United Kingdom","EDU_12_SCI","Low-achieving students, Science","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,13.935,,
"GBR","United Kingdom","EDU_12_SCI","Low-achieving students, Science","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.964,,
"USA","United States","EDU_12_READ","Low-achieving students, Reading","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,22.168,,
"USA","United States","EDU_12_READ","Low-achieving students, Reading","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,10.818,,
"USA","United States","EDU_12_MATH","Low-achieving students, Mathematics","BOYS","Boys","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,26.503,,
"USA","United States","EDU_12_MATH","Low-achieving students, Mathematics","GIRLS","Girls","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,25.162,,
