"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,61.27376546,,
"AUS","Australia","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.70708032,,
"SWE","Sweden","EDU_PAR_FNF_FE_P","Participation in formal and/or non-formal education, Formal education, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,16.25215252,,
"NLD","Netherlands","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.4,,
"AUT","Austria","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.2,,
"SVK","Slovak Republic","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.592744374,,
"KOR","Korea","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,52.84189667,,
"DNK","Denmark","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,5.2,,
"DEU","Germany","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,49.3,,
"DNK","Denmark","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.869518356,,
"SVK","Slovak Republic","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,31.88141512,,
"AUS","Australia","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,40.7,,
"IRL","Ireland","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,9.285002723,,
"RUS","Russia","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,3.2,,
"AUT","Austria","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.9,,
"DNK","Denmark","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1,,
"EST","Estonia","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.007006084,,
"EST","Estonia","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.9,,
"AUT","Austria","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.087954033,,
"KOR","Korea","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.4592417,,
"AUT","Austria","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,4.230754977,,
"JPN","Japan","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,39.5,,
"RUS","Russia","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.5,,
"NLD","Netherlands","EDU_PAR_FNF_FE_P","Participation in formal and/or non-formal education, Formal education, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,14.31218024,,
"USA","United States","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.087402301,,
"NLD","Netherlands","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.99414206,,
"EST","Estonia","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.702857289,,
"USA","United States","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,40.65440031,,
"AUT","Austria","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.299751984,,
"KOR","Korea","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1,,
"ESP","Spain","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,52.66037856,,
"ESP","Spain","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,42.24424858,,
"FIN","Finland","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.682049196,,
"IRL","Ireland","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.759403996,,
"SVK","Slovak Republic","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,2.3,,
"FIN","Finland","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.4,,
"IRL","Ireland","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.5,,
"USA","United States","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,4.3,,
"NLD","Netherlands","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.990813179,,
"DEU","Germany","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.3,,
"JPN","Japan","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.9,,
"NOR","Norway","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.5,,
"AUS","Australia","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.1,,
"NLD","Netherlands","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.808552388,,
"CZE","Czech Republic","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.566248718,,
"FIN","Finland","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,4.1,,
"ESP","Spain","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.710829972,,
"ITA","Italy","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,19.3,,
"CZE","Czech Republic","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,47.90146675,,
"NLD","Netherlands","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,57.78142544,,
"AUS","Australia","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,5.1,,
"AUS","Australia","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,38.8,,
"CZE","Czech Republic","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.260166607,,
"SWE","Sweden","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.511257395,,
"POL","Poland","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,26.6,,
"ESP","Spain","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.712989505,,
"SVK","Slovak Republic","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,65.80420278,,
"POL","Poland","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,3.455639507,,
"EST","Estonia","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,51.81045173,,
"NLD","Netherlands","EDU_PAR_FNF_FE_P","Participation in formal and/or non-formal education, Formal education, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,13.97975603,,
"USA","United States","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,55.64773641,,
"SWE","Sweden","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,34.1433147,,
"ITA","Italy","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.961834532,,
"FRA","France","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.628027647,,
"USA","United States","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.3,,
"KOR","Korea","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.117214555,,
"SVK","Slovak Republic","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1,,
"ITA","Italy","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,2.4,,
"DNK","Denmark","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.4,,
"FRA","France","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.249214454,,
"ITA","Italy","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.393172186,,
"SWE","Sweden","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,10.59085652,,
"FRA","France","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.865267915,,
"SWE","Sweden","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.214840136,,
"CAN","Canada","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.565065531,,
"FIN","Finland","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.0097286,,
"RUS","Russia","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.5,,
"JPN","Japan","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.375725427,,
"ESP","Spain","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,43.43302678,,
"EST","Estonia","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,43.5,,
"IRL","Ireland","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.8,,
"NOR","Norway","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,47.8,,
"DNK","Denmark","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.40941242,,
"DEU","Germany","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.096596928,,
"FIN","Finland","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.2,,
"SVK","Slovak Republic","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,27.4,,
"IRL","Ireland","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.1,,
"USA","United States","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,45,,
"CZE","Czech Republic","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,4.528091986,,
"AUS","Australia","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,43.29680535,,
"DEU","Germany","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.234189971,,
"KOR","Korea","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.81552926,,
"JPN","Japan","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.115108034,,
"NOR","Norway","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.652457352,,
"DEU","Germany","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.39540415,,
"JPN","Japan","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.251420368,,
"RUS","Russia","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,77.2,,
"RUS","Russia","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.3,,
"DEU","Germany","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.588008964,,
"EST","Estonia","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,46.37287818,,
"IRL","Ireland","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.186137221,,
"NOR","Norway","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,1.175034903,,
"FIN","Finland","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.7,,
"ESP","Spain","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,33.9,,
"JPN","Japan","EDU_PAR_FNF_NF_S","Participation in formal and/or non-formal education, Non-formal, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.79162315,,
"ITA","Italy","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,2.9,,
"SVK","Slovak Republic","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.81803776,,
"AUT","Austria","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,41.1,,
"CAN","Canada","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.3,,
"KOR","Korea","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.830781682,,
"CZE","Czech Republic","EDU_PAR_FNF_NOP_P","Participation in formal and/or non-formal education, No participation, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,50.42590449,,
"JPN","Japan","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,45.7,,
"USA","United States","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.940731145,,
"KOR","Korea","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,3.484672852,,
"DNK","Denmark","EDU_PAR_FNF_NFO_P","Participation in formal and/or non-formal education, Non-formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,53.1,,
"SVK","Slovak Republic","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,3.827185521,,
"NLD","Netherlands","EDU_PAR_FNF_NFO_S","Participation in formal and/or non-formal education, Non-formal education only, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.7,,
"FIN","Finland","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,10.95362533,,
"SWE","Sweden","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.688584381,,
"CAN","Canada","EDU_PAR_FNF_NOP_S","Participation in formal and/or non-formal education, No participation, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.743690757,,
"FRA","France","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,2.9,,
"NOR","Norway","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.549027669,,
"EST","Estonia","EDU_PAR_FNF_FE_S","Participation in formal and/or non-formal education, Formal education, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.5107296,,
"AUS","Australia","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,51.37970987,,
"EST","Estonia","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","ALL","All","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,2.2,,
"AUT","Austria","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.3,,
"ESP","Spain","EDU_PAR_FNF_FNF_P","Participation in formal and/or non-formal education, Both formal and non-formal, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,8.92186731,,
"FIN","Finland","EDU_PAR_FNF_FNF_S","Participation in formal and/or non-formal education, Both formal and non-formal, standard error","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.697913304,,
"ITA","Italy","EDU_PAR_FNF_FEO_S","Participation in formal and/or non-formal education, Formal education only, standard error","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,0.5,,
"KOR","Korea","EDU_PAR_FNF_FE_P","Participation in formal and/or non-formal education, Formal education, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,4.20333375,,
"NOR","Norway","EDU_PAR_FNF_FEO_P","Participation in formal and/or non-formal education, Formal education only, percentage","WOMEN","Women","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,5.5,,
"DEU","Germany","EDU_PAR_FNF_NF_P","Participation in formal and/or non-formal education, Non-formal, percentage","MEN","Men","25-64","25-64","2012","2012","PC","Percentage","0","Units",,,53.17507634,,
