"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,17.308502,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,16.678688,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,16.2639205,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,16.2282595,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,15.960751,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,15.976997,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,16.2398705,,
"USA","United States","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,16.6242795,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,15.1589044,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,13.94468253,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,14.19154474,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,14.12992903,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,13.41818369,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,12.15143741,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,10.88142979,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,9.910237218,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,9.429589784,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,8.68201021,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,8.323087812,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,8.152601227,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,8.181634157,,
"HUN","Hungary","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,8.073163081,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,13.86568896,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,14.05282317,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,14.11686127,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,14.34298284,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,13.61276466,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,12.71301871,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,11.88814052,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,11.93449969,,
"TUR","Turkey","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,12.04491654,,
"JPN","Japan","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,1.909307876,,
"JPN","Japan","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,1.927710843,,
"JPN","Japan","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,1.927710843,,
"JPN","Japan","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,2.179176755,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,8.96776,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,8.954696667,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,9.14228,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,9.691166667,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,10.10921333,,
"ZAF","South Africa","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,10.58903,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,6.974322816,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,6.529546987,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,6.223363045,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,6.386280129,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,6.943201284,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,7.401987359,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,8.038818651,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,7.76628712,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,7.663745608,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,7.149294067,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,7.19352766,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,7.026504687,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,6.955587309,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,6.841689784,,
"DEU","Germany","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,6.676445212,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,8.441864258,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,8.419415681,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,8.255061814,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,8.354452372,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,7.860111624,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,7.398919749,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,6.941105856,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,6.623968589,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,5.6413138,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,5.798971586,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,6.000273589,,
"PRT","Portugal","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,6.1225857,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,8.25182754,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,8.006880646,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,7.631825695,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,7.590855088,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,7.828146469,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,7.943412654,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,7.759902,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,7.949236621,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,7.481115823,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,7.554640935,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,6.901726535,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,6.343918305,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,5.828863891,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,5.942244426,,
"CHE","Switzerland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,6.336361393,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,5.882963333,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,5.33055,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,5.076023333,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,4.61468,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,4.57969,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,4.34181,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,4.289373333,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,4.09144,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,4.213626667,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,4.340926667,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,4.46295,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,4.35709,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,4.22908,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,4.18475,,
"CAN","Canada","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,4.12292,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,6.94745644,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,6.516184254,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,6.407590107,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,5.541152062,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,5.895700538,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,6.580917009,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,6.843842085,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,7.00089531,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,6.957808391,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,7.090335254,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,7.098292256,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,7.232121491,,
"FRA","France","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,7.257861309,,
"MEX","Mexico","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,6.041182,,
"CHL","Chile","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,12.25515,,
"CHL","Chile","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","WOMEN","Women","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,11.97853,,
"BRA","Brazil","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,13.66573194,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,14.44348457,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,14.22826654,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,13.85965004,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,12.72334846,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,12.07498073,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,11.54599639,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,11.36318014,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,11.32161421,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,11.2093052,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,11.24864637,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2010","2010","PC","Percentage","0","Units",,,11.1368388,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2011","2011","PC","Percentage","0","Units",,,10.89706822,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2012","2012","PC","Percentage","0","Units",,,10.53796026,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2013","2013","PC","Percentage","0","Units",,,10.12827241,,
"POL","Poland","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2014","2014","PC","Percentage","0","Units",,,9.834128221,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2000","2000","PC","Percentage","0","Units",,,10.33571684,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2001","2001","PC","Percentage","0","Units",,,10.00267424,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2002","2002","PC","Percentage","0","Units",,,9.904860246,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2003","2003","PC","Percentage","0","Units",,,10.52829291,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2004","2004","PC","Percentage","0","Units",,,10.93372723,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2005","2005","PC","Percentage","0","Units",,,11.48279001,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2006","2006","PC","Percentage","0","Units",,,11.67080612,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2007","2007","PC","Percentage","0","Units",,,11.86942489,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2008","2008","PC","Percentage","0","Units",,,11.89123745,,
"GBR","United Kingdom","SELF_YOUNG_SELF","Share of self-employed who are less than 30 years old","MEN","Men","15-29","15-29","2009","2009","PC","Percentage","0","Units",,,11.81481669,,
