"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,41.89755765,,
"DEU","Germany","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,22.67723091,,
"GRC","Greece","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,52.2996244,,
"GRC","Greece","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,34.02641952,,
"HUN","Hungary","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,45.67440825,,
"HUN","Hungary","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,34.75450707,,
"ISL","Iceland","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,50.27189732,,
"ISL","Iceland","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,26.02597442,,
"IRL","Ireland","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,59.53032325,,
"IRL","Ireland","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,42.69954188,,
"ITA","Italy","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,37.04696266,,
"ITA","Italy","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,22.87105188,,
"JPN","Japan","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,37.10724523,,
"JPN","Japan","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,22.41075584,,
"KOR","Korea","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,56.75638583,,
"KOR","Korea","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,35.20150798,,
"LUX","Luxembourg","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,35.47891984,,
"LUX","Luxembourg","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,21.79120309,,
"MEX","Mexico","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,62.80091925,,
"MEX","Mexico","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,61.4414958,,
"NLD","Netherlands","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,40.29198328,,
"NLD","Netherlands","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,32.13215881,,
"NZL","New Zealand","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,58.69459029,,
"NZL","New Zealand","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,46.68444683,,
"POL","Poland","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,48.28913513,,
"POL","Poland","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,38.53143422,,
"PRT","Portugal","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,51.28671167,,
"PRT","Portugal","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,37.77718944,,
"SVK","Slovak Republic","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.61869594,,
"SVK","Slovak Republic","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,31.28989864,,
"ESP","Spain","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,53.81528283,,
"ESP","Spain","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,45.77372842,,
"SWE","Sweden","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,31.10435456,,
"SWE","Sweden","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,17.18492586,,
"TUR","Turkey","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,55.88474407,,
"TUR","Turkey","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.03279595,,
"GBR","United Kingdom","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,61.85200659,,
"GBR","United Kingdom","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,44.07167474,,
"USA","United States","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,70.24020875,,
"USA","United States","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,57.34594626,,
"BRA","Brazil","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,69.65325391,,
"BRA","Brazil","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,59.76604848,,
"CHL","Chile","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,75.12614387,,
"CHL","Chile","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,70.78302753,,
"CHN","China (People's Republic of)","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,56.15197123,,
"CHN","China (People's Republic of)","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,49.77797145,,
"EST","Estonia","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,41.39855479,,
"EST","Estonia","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,25.19908456,,
"IND","India","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,49.91311643,,
"IND","India","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,33.63868079,,
"IDN","Indonesia","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,71.29491253,,
"IDN","Indonesia","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,63.64506295,,
"ISR","Israel","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,41.76065072,,
"ISR","Israel","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,24.69883331,,
"RUS","Russia","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,43.96388308,,
"RUS","Russia","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,26.26744768,,
"SVN","Slovenia","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,65.49472149,,
"SVN","Slovenia","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,45.26672536,,
"ZAF","South Africa","GAL_RISK","Attitude towards entrepreneurial risk","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,66.23489744,,
"ZAF","South Africa","GAL_RISK","Attitude towards entrepreneurial risk","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,66.90517944,,
