Spain	Share_of_self-employed_in_services	Latest	0.52256073108
Sweden	Share_of_self-employed_in_services	2009	0.552833242052
Sweden	Share_of_self-employed_in_services	2008	0.507594457357
Sweden	Share_of_self-employed_in_services	2007	0.461586841246
Sweden	Share_of_self-employed_in_services	2006	0.391831629824
Sweden	Share_of_self-employed_in_services	2005	0.395519727972
Sweden	Share_of_self-employed_in_services	2004	0.401142804647
Sweden	Share_of_self-employed_in_services	2003	0.382880850038
Sweden	Share_of_self-employed_in_services	2002	0.366779075001
Sweden	Share_of_self-employed_in_services	2001	0.376306511462
Sweden	Share_of_self-employed_in_services	2000	0.446294004924
Japan	Share_of_self-employed_in_services	Latest	0.542051525661
Austria	Share_of_self-employed_in_services	Latest	0.108445741194
Estonia	Share_of_self-employed_in_services	1998	0.438260188616
Estonia	Share_of_self-employed_in_services	1999	0.42350739498
Estonia	Share_of_self-employed_in_services	1997	0.288604568062
Iceland	Share_of_self-employed_in_services	Latest	0.110922050897
Brazil	Share_of_self-employed_in_services	2013	0.494337416946
Ireland	Share_of_self-employed_in_services	2009	0.721364979558
Ireland	Share_of_self-employed_in_services	2008	0.741274666899
Ireland	Share_of_self-employed_in_services	2007	0.937846291883
Ireland	Share_of_self-employed_in_services	2006	0.955025756516
Ireland	Share_of_self-employed_in_services	2005	0.913975426451
Ireland	Share_of_self-employed_in_services	2004	0.878541200054
Ireland	Share_of_self-employed_in_services	2003	0.852316192905
Ireland	Share_of_self-employed_in_services	2002	0.865027902925
Ireland	Share_of_self-employed_in_services	2001	0.874955063552
Ireland	Share_of_self-employed_in_services	2000	0.888387710084
Ireland	Share_of_self-employed_in_services	2010	0.696453517012
Ireland	Share_of_self-employed_in_services	2011	0.689040537846
Ireland	Share_of_self-employed_in_services	2012	0.724674829791
Ireland	Share_of_self-employed_in_services	2013	0.719557462057
Poland	Share_of_self-employed_in_services	Latest	0.342918208799
Sweden	Share_of_self-employed_in_services	1998	0.244458130185
Sweden	Share_of_self-employed_in_services	1999	0.355110267727
Sweden	Share_of_self-employed_in_services	1995	0.411463881299
Sweden	Share_of_self-employed_in_services	1996	0.375463157323
Sweden	Share_of_self-employed_in_services	1997	0.351263582973
South_Africa	Share_of_self-employed_in_services	2008	0.368907917435
South_Africa	Share_of_self-employed_in_services	2009	0.340082083547
South_Africa	Share_of_self-employed_in_services	2011	0.294783845247
South_Africa	Share_of_self-employed_in_services	2010	0.374518112149
South_Africa	Share_of_self-employed_in_services	2013	0.288739493282
South_Africa	Share_of_self-employed_in_services	2012	0.338558669905
Estonia	Share_of_self-employed_in_services	2009	0.659508434787
Estonia	Share_of_self-employed_in_services	2008	0.553662965677
Estonia	Share_of_self-employed_in_services	2007	0.488508779506
Estonia	Share_of_self-employed_in_services	2006	0.537896503347
Estonia	Share_of_self-employed_in_services	2005	0.586270648452
Estonia	Share_of_self-employed_in_services	2004	0.175449687447
Estonia	Share_of_self-employed_in_services	2003	0.379503117847
Estonia	Share_of_self-employed_in_services	2002	0.44117866246
Estonia	Share_of_self-employed_in_services	2001	0.674341872397
Estonia	Share_of_self-employed_in_services	2000	0.446681136506
Estonia	Share_of_self-employed_in_services	2010	0.68408679423
Estonia	Share_of_self-employed_in_services	2011	0.509638263838
Estonia	Share_of_self-employed_in_services	2012	0.447125292803
Estonia	Share_of_self-employed_in_services	2013	0.320964977127
Portugal	Share_of_self-employed_in_services	1998	0.0817546535427
Portugal	Share_of_self-employed_in_services	1999	0.132205462739
Portugal	Share_of_self-employed_in_services	1994	0.0964667465925
Portugal	Share_of_self-employed_in_services	1995	0.123383920161
Portugal	Share_of_self-employed_in_services	1996	0.0609150221582
Portugal	Share_of_self-employed_in_services	1997	0.0
Portugal	Share_of_self-employed_in_services	1991	0.0869797485682
Portugal	Share_of_self-employed_in_services	1992	0.00618936085548
Portugal	Share_of_self-employed_in_services	1993	0.0709569125178
United_States	Share_of_self-employed_in_services	1996	0.379733334145
United_States	Share_of_self-employed_in_services	1997	0.370895106683
United_States	Share_of_self-employed_in_services	1994	0.356818293678
United_States	Share_of_self-employed_in_services	1995	0.3766716057
United_States	Share_of_self-employed_in_services	1992	0.461723930997
United_States	Share_of_self-employed_in_services	1993	0.455572327473
United_States	Share_of_self-employed_in_services	1991	0.463510966394
United_States	Share_of_self-employed_in_services	1998	0.385955580204
United_States	Share_of_self-employed_in_services	1999	0.413349247058
Japan	Share_of_self-employed_in_services	2013	0.542051525661
Japan	Share_of_self-employed_in_services	2012	0.531654050027
Japan	Share_of_self-employed_in_services	2011	0.518811886422
Canada	Share_of_self-employed_in_services	Latest	0.423743082026
Canada	Share_of_self-employed_in_services	2012	0.395718415439
Canada	Share_of_self-employed_in_services	2013	0.417578784922
Canada	Share_of_self-employed_in_services	2010	0.403481367845
Canada	Share_of_self-employed_in_services	2011	0.408955428506
Canada	Share_of_self-employed_in_services	2009	0.412855117238
Canada	Share_of_self-employed_in_services	2008	0.415091211046
Canada	Share_of_self-employed_in_services	2001	0.41698696972
Canada	Share_of_self-employed_in_services	2000	0.41698696972
Canada	Share_of_self-employed_in_services	2003	0.381885539941
Canada	Share_of_self-employed_in_services	2002	0.400153810067
Canada	Share_of_self-employed_in_services	2005	0.392366206359
Canada	Share_of_self-employed_in_services	2004	0.395288673346
Canada	Share_of_self-employed_in_services	2007	0.396177775886
Canada	Share_of_self-employed_in_services	2006	0.399807955985
Luxembourg	Share_of_self-employed_in_services	2010	0.280987794011
Luxembourg	Share_of_self-employed_in_services	2011	0.00795556884584
Luxembourg	Share_of_self-employed_in_services	2012	0.0684870822436
Luxembourg	Share_of_self-employed_in_services	2013	0.0916650128357
Luxembourg	Share_of_self-employed_in_services	2003	0.284850181644
Luxembourg	Share_of_self-employed_in_services	2002	0.337965123593
Luxembourg	Share_of_self-employed_in_services	2001	0.380727575221
Luxembourg	Share_of_self-employed_in_services	2000	0.296344368481
Luxembourg	Share_of_self-employed_in_services	2007	0.294754656451
Luxembourg	Share_of_self-employed_in_services	2006	0.255171176144
Luxembourg	Share_of_self-employed_in_services	2005	0.320835425155
Luxembourg	Share_of_self-employed_in_services	2004	0.197790131093
Luxembourg	Share_of_self-employed_in_services	2009	0.221372440348
Luxembourg	Share_of_self-employed_in_services	2008	0.339413931543
Norway	Share_of_self-employed_in_services	1998	0.536271728152
Norway	Share_of_self-employed_in_services	1999	0.44908455507
Norway	Share_of_self-employed_in_services	1996	0.534345835285
Norway	Share_of_self-employed_in_services	1997	0.559053256433
Norway	Share_of_self-employed_in_services	1995	0.477129967568
United_States	Share_of_self-employed_in_services	2005	0.426467050847
United_States	Share_of_self-employed_in_services	2004	0.416474259441
United_States	Share_of_self-employed_in_services	2007	0.392269072873
United_States	Share_of_self-employed_in_services	2006	0.430769806755
United_States	Share_of_self-employed_in_services	2001	0.394677357861
United_States	Share_of_self-employed_in_services	2000	0.392905959484
United_States	Share_of_self-employed_in_services	2003	0.406456080874
United_States	Share_of_self-employed_in_services	2002	0.41093985828
United_States	Share_of_self-employed_in_services	2009	0.444039565581
United_States	Share_of_self-employed_in_services	2008	0.401460696978
United_States	Share_of_self-employed_in_services	2012	0.41656293054
United_States	Share_of_self-employed_in_services	2013	0.429733716231
United_States	Share_of_self-employed_in_services	2010	0.443766561615
United_States	Share_of_self-employed_in_services	2011	0.4151208294
United_Kingdom	Share_of_self-employed_in_services	1996	0.659927224159
United_Kingdom	Share_of_self-employed_in_services	1997	0.634802394112
United_Kingdom	Share_of_self-employed_in_services	1994	0.619512139554
United_Kingdom	Share_of_self-employed_in_services	1995	0.642819083284
United_Kingdom	Share_of_self-employed_in_services	1992	0.625163132908
United_Kingdom	Share_of_self-employed_in_services	1993	0.641726955752
United_Kingdom	Share_of_self-employed_in_services	1991	0.573465217311
United_Kingdom	Share_of_self-employed_in_services	1998	0.609788459232
United_Kingdom	Share_of_self-employed_in_services	1999	0.624490927789
Belgium	Share_of_self-employed_in_services	Latest	0.463173505345
Luxembourg	Share_of_self-employed_in_services	1994	0.18174622885
Luxembourg	Share_of_self-employed_in_services	1995	0.298263288892
Luxembourg	Share_of_self-employed_in_services	1996	0.391025634364
Luxembourg	Share_of_self-employed_in_services	1997	0.491341437387
Luxembourg	Share_of_self-employed_in_services	1991	0.48589729991
Luxembourg	Share_of_self-employed_in_services	1992	0.322821526066
Luxembourg	Share_of_self-employed_in_services	1993	0.251506568663
Luxembourg	Share_of_self-employed_in_services	1998	0.239177553726
Luxembourg	Share_of_self-employed_in_services	1999	0.318183775711
Israel	Share_of_self-employed_in_services	2010	0.299397685864
Israel	Share_of_self-employed_in_services	2011	0.343357947178
Israel	Share_of_self-employed_in_services	2012	0.285539396714
Israel	Share_of_self-employed_in_services	2009	0.347760780012
Israel	Share_of_self-employed_in_services	2008	0.322220927827
Israel	Share_of_self-employed_in_services	2007	0.289877500381
Israel	Share_of_self-employed_in_services	2006	0.289587571641
Israel	Share_of_self-employed_in_services	2005	0.315949563129
Israel	Share_of_self-employed_in_services	2004	0.317790868182
Israel	Share_of_self-employed_in_services	2003	0.31306057776
Israel	Share_of_self-employed_in_services	2002	0.311860574477
Israel	Share_of_self-employed_in_services	2001	0.343384070199
Israel	Share_of_self-employed_in_services	2000	0.349147323741
Luxembourg	Share_of_self-employed_in_services	Latest	0.00608698657569
Chile	Share_of_self-employed_in_services	2006	0.401591863978
Chile	Share_of_self-employed_in_services	2003	0.456048980625
Chile	Share_of_self-employed_in_services	2000	0.416917614939
Chile	Share_of_self-employed_in_services	2009	0.443309040817
Chile	Share_of_self-employed_in_services	2011	0.474365449564
Chile	Share_of_self-employed_in_services	2013	0.449142936895
Portugal	Share_of_self-employed_in_services	2010	0.169584163197
Portugal	Share_of_self-employed_in_services	2011	0.228280962086
Portugal	Share_of_self-employed_in_services	2012	0.245592679847
Portugal	Share_of_self-employed_in_services	2013	0.258222132154
Portugal	Share_of_self-employed_in_services	2003	0.148870815095
Portugal	Share_of_self-employed_in_services	2002	0.163410113927
Portugal	Share_of_self-employed_in_services	2001	0.140113897008
Portugal	Share_of_self-employed_in_services	2000	0.157585666105
Portugal	Share_of_self-employed_in_services	2007	0.178446884303
Portugal	Share_of_self-employed_in_services	2006	0.181058623473
Portugal	Share_of_self-employed_in_services	2005	0.146439549943
Portugal	Share_of_self-employed_in_services	2004	0.136141091964
Portugal	Share_of_self-employed_in_services	2009	0.193578823235
Portugal	Share_of_self-employed_in_services	2008	0.179875461812
Belgium	Share_of_self-employed_in_services	2009	0.458056892603
Belgium	Share_of_self-employed_in_services	2008	0.487171290211
Belgium	Share_of_self-employed_in_services	2005	0.451716677924
Belgium	Share_of_self-employed_in_services	2004	0.481822354773
Belgium	Share_of_self-employed_in_services	2007	0.439370336617
Belgium	Share_of_self-employed_in_services	2006	0.424635913536
Belgium	Share_of_self-employed_in_services	2001	0.410105220032
Belgium	Share_of_self-employed_in_services	2000	0.448106139945
Belgium	Share_of_self-employed_in_services	2003	0.471424986943
Belgium	Share_of_self-employed_in_services	2002	0.34429054326
Belgium	Share_of_self-employed_in_services	2012	0.470514928221
Belgium	Share_of_self-employed_in_services	2013	0.4835964131
Belgium	Share_of_self-employed_in_services	2010	0.507131365548
Belgium	Share_of_self-employed_in_services	2011	0.49184784797
Israel	Share_of_self-employed_in_services	1998	0.348688699153
Israel	Share_of_self-employed_in_services	1999	0.33755385342
Israel	Share_of_self-employed_in_services	1995	0.342660720067
Israel	Share_of_self-employed_in_services	1996	0.381401160262
Israel	Share_of_self-employed_in_services	1997	0.397077732357
United_States	Share_of_self-employed_in_services	Latest	0.450328222983
Switzerland	Share_of_self-employed_in_services	2009	0.215024481665
Switzerland	Share_of_self-employed_in_services	2008	0.0282968704904
Switzerland	Share_of_self-employed_in_services	2005	0.45514392299
Switzerland	Share_of_self-employed_in_services	2004	0.344796305735
Switzerland	Share_of_self-employed_in_services	2007	0.46294671981
Switzerland	Share_of_self-employed_in_services	2006	0.459132444342
Switzerland	Share_of_self-employed_in_services	2001	0.349461902863
Switzerland	Share_of_self-employed_in_services	2000	0.308345316906
Switzerland	Share_of_self-employed_in_services	2003	0.381409012622
Switzerland	Share_of_self-employed_in_services	2002	0.335698453525
Switzerland	Share_of_self-employed_in_services	2012	0.154608482978
Switzerland	Share_of_self-employed_in_services	2013	0.205032219526
Switzerland	Share_of_self-employed_in_services	2010	0.203147911197
Switzerland	Share_of_self-employed_in_services	2011	0.147939125776
Norway	Share_of_self-employed_in_services	2012	0.718261613226
Norway	Share_of_self-employed_in_services	2013	0.757355555476
Norway	Share_of_self-employed_in_services	2010	0.624761124082
Norway	Share_of_self-employed_in_services	2011	0.695986886086
Norway	Share_of_self-employed_in_services	2009	0.625766622341
Norway	Share_of_self-employed_in_services	2008	0.617301817026
Norway	Share_of_self-employed_in_services	2005	0.55126007546
Norway	Share_of_self-employed_in_services	2004	0.498745011713
Norway	Share_of_self-employed_in_services	2007	0.526905920709
Norway	Share_of_self-employed_in_services	2006	0.610606590123
Norway	Share_of_self-employed_in_services	2001	0.510994076776
Norway	Share_of_self-employed_in_services	2000	0.402761900293
Norway	Share_of_self-employed_in_services	2003	0.59937902275
Norway	Share_of_self-employed_in_services	2002	0.510976945225
United_Kingdom	Share_of_self-employed_in_services	2012	0.681517761599
United_Kingdom	Share_of_self-employed_in_services	2013	0.703170767645
United_Kingdom	Share_of_self-employed_in_services	2010	0.723145026679
United_Kingdom	Share_of_self-employed_in_services	2011	0.723797105299
United_Kingdom	Share_of_self-employed_in_services	2009	0.734789531265
United_Kingdom	Share_of_self-employed_in_services	2008	0.731056050255
United_Kingdom	Share_of_self-employed_in_services	2001	0.597421620369
United_Kingdom	Share_of_self-employed_in_services	2000	0.57403429739
United_Kingdom	Share_of_self-employed_in_services	2003	0.658914027887
United_Kingdom	Share_of_self-employed_in_services	2002	0.62591819694
United_Kingdom	Share_of_self-employed_in_services	2005	0.681327585086
United_Kingdom	Share_of_self-employed_in_services	2004	0.662450879078
United_Kingdom	Share_of_self-employed_in_services	2007	0.668599122115
United_Kingdom	Share_of_self-employed_in_services	2006	0.655334075183
Iceland	Share_of_self-employed_in_services	1999	0.258475483698
Iceland	Share_of_self-employed_in_services	1998	0.148083587738
Iceland	Share_of_self-employed_in_services	1997	0.335023333481
Iceland	Share_of_self-employed_in_services	1996	0.403989803882
Iceland	Share_of_self-employed_in_services	1995	0.444196620679
Turkey	Share_of_self-employed_in_services	2012	0.107354370494
Turkey	Share_of_self-employed_in_services	2013	0.0594522490621
Turkey	Share_of_self-employed_in_services	2010	0.0630666004503
Turkey	Share_of_self-employed_in_services	2011	0.0677371434756
Turkey	Share_of_self-employed_in_services	2009	0.00414269850282
Greece	Share_of_self-employed_in_services	Latest	0.165001329687
Italy	Share_of_self-employed_in_services	1998	0.32513681218
Italy	Share_of_self-employed_in_services	1999	0.377124899904
Italy	Share_of_self-employed_in_services	1992	0.282293265864
Italy	Share_of_self-employed_in_services	1993	0.257096477012
Italy	Share_of_self-employed_in_services	1991	0.165194253348
Italy	Share_of_self-employed_in_services	1996	0.305873317685
Italy	Share_of_self-employed_in_services	1997	0.31108010268
Italy	Share_of_self-employed_in_services	1994	0.306139484227
Italy	Share_of_self-employed_in_services	1995	0.318228957499
Chile	Share_of_self-employed_in_services	1998	0.350715992758
Chile	Share_of_self-employed_in_services	1994	0.361443540121
Chile	Share_of_self-employed_in_services	1996	0.31686442076
Chile	Share_of_self-employed_in_services	1992	0.322664651254
Belgium	Share_of_self-employed_in_services	1996	0.471252692006
Belgium	Share_of_self-employed_in_services	1997	0.476488641146
Belgium	Share_of_self-employed_in_services	1994	0.465381492989
Belgium	Share_of_self-employed_in_services	1995	0.456043268329
Belgium	Share_of_self-employed_in_services	1992	0.496224129145
Belgium	Share_of_self-employed_in_services	1993	0.454973302318
Belgium	Share_of_self-employed_in_services	1991	0.421187961376
Belgium	Share_of_self-employed_in_services	1998	0.442265758551
Belgium	Share_of_self-employed_in_services	1999	0.403562068847
Greece	Share_of_self-employed_in_services	1999	0.185634353362
Greece	Share_of_self-employed_in_services	1998	0.275237471548
Greece	Share_of_self-employed_in_services	1995	0.300195599192
Greece	Share_of_self-employed_in_services	1994	0.280628151942
Greece	Share_of_self-employed_in_services	1997	0.266656923773
Greece	Share_of_self-employed_in_services	1996	0.310686284157
Greece	Share_of_self-employed_in_services	1991	0.188542802405
Greece	Share_of_self-employed_in_services	1993	0.261561759135
Greece	Share_of_self-employed_in_services	1992	0.251822762997
Poland	Share_of_self-employed_in_services	2010	0.293173578999
Poland	Share_of_self-employed_in_services	2011	0.306956620051
Poland	Share_of_self-employed_in_services	2012	0.315622659827
Poland	Share_of_self-employed_in_services	2013	0.347397858216
Poland	Share_of_self-employed_in_services	2007	0.131114572371
Poland	Share_of_self-employed_in_services	2006	0.117104323952
Poland	Share_of_self-employed_in_services	2005	0.0794023869812
Poland	Share_of_self-employed_in_services	2004	0.0926284132946
Poland	Share_of_self-employed_in_services	2003	0.0654385652413
Poland	Share_of_self-employed_in_services	2002	0.0264535561722
Poland	Share_of_self-employed_in_services	2001	0.00419624996008
Poland	Share_of_self-employed_in_services	2000	0.083944651624
Poland	Share_of_self-employed_in_services	2009	0.250788445343
Poland	Share_of_self-employed_in_services	2008	0.217700218558
Italy	Share_of_self-employed_in_services	2009	0.469026730987
Italy	Share_of_self-employed_in_services	2008	0.461882376686
Italy	Share_of_self-employed_in_services	2001	0.359161661856
Italy	Share_of_self-employed_in_services	2000	0.355423823268
Italy	Share_of_self-employed_in_services	2003	0.392366654314
Italy	Share_of_self-employed_in_services	2002	0.409822655407
Italy	Share_of_self-employed_in_services	2005	0.461540912744
Italy	Share_of_self-employed_in_services	2004	0.477132162085
Italy	Share_of_self-employed_in_services	2007	0.481687383746
Italy	Share_of_self-employed_in_services	2006	0.474897965508
Italy	Share_of_self-employed_in_services	2012	0.481407025046
Italy	Share_of_self-employed_in_services	2013	0.456099325389
Italy	Share_of_self-employed_in_services	2010	0.474191904585
Italy	Share_of_self-employed_in_services	2011	0.472535523662
Portugal	Share_of_self-employed_in_services	Latest	0.220047190976
Switzerland	Share_of_self-employed_in_services	1996	0.319033977945
Switzerland	Share_of_self-employed_in_services	1997	0.345021205446
Switzerland	Share_of_self-employed_in_services	1998	0.332728946887
Switzerland	Share_of_self-employed_in_services	1999	0.204974853372
Iceland	Share_of_self-employed_in_services	2013	0.111010711327
Iceland	Share_of_self-employed_in_services	2012	0.619091501518
Iceland	Share_of_self-employed_in_services	2011	0.74687436623
Iceland	Share_of_self-employed_in_services	2010	0.60416661549
Iceland	Share_of_self-employed_in_services	2000	0.404415714353
Iceland	Share_of_self-employed_in_services	2001	0.403382757488
Iceland	Share_of_self-employed_in_services	2002	0.491574213924
Iceland	Share_of_self-employed_in_services	2003	0.415740518418
Iceland	Share_of_self-employed_in_services	2004	0.567327162437
Iceland	Share_of_self-employed_in_services	2005	0.359154290933
Iceland	Share_of_self-employed_in_services	2006	0.50220051968
Iceland	Share_of_self-employed_in_services	2007	0.579882384891
Iceland	Share_of_self-employed_in_services	2008	0.536917413806
Iceland	Share_of_self-employed_in_services	2009	0.48870776334
Greece	Share_of_self-employed_in_services	2008	0.250196998807
Greece	Share_of_self-employed_in_services	2009	0.262971677633
Greece	Share_of_self-employed_in_services	2006	0.168877520577
Greece	Share_of_self-employed_in_services	2007	0.214795711332
Greece	Share_of_self-employed_in_services	2004	0.190514038765
Greece	Share_of_self-employed_in_services	2005	0.196350562046
Greece	Share_of_self-employed_in_services	2002	0.179555893929
Greece	Share_of_self-employed_in_services	2003	0.188434837063
Greece	Share_of_self-employed_in_services	2000	0.197337870037
Greece	Share_of_self-employed_in_services	2001	0.202543703749
Greece	Share_of_self-employed_in_services	2011	0.209520323604
Greece	Share_of_self-employed_in_services	2010	0.252217102693
Greece	Share_of_self-employed_in_services	2013	0.17525047292
Greece	Share_of_self-employed_in_services	2012	0.210096952316
South_Africa	Share_of_self-employed_in_services	Latest	0.288739493282
United_Kingdom	Share_of_self-employed_in_services	Latest	0.678243163463
Spain	Share_of_self-employed_in_services	2009	0.61647697767
Spain	Share_of_self-employed_in_services	2008	0.60272911936
Spain	Share_of_self-employed_in_services	2007	0.500582364463
Spain	Share_of_self-employed_in_services	2006	0.499616429335
Spain	Share_of_self-employed_in_services	2005	0.512166545107
Spain	Share_of_self-employed_in_services	2004	0.479282348683
Spain	Share_of_self-employed_in_services	2003	0.49490917813
Spain	Share_of_self-employed_in_services	2002	0.48732873973
Spain	Share_of_self-employed_in_services	2001	0.476549559847
Spain	Share_of_self-employed_in_services	2000	0.448728954159
Spain	Share_of_self-employed_in_services	2010	0.59798928079
Spain	Share_of_self-employed_in_services	2011	0.558218928901
Spain	Share_of_self-employed_in_services	2012	0.523612629528
Spain	Share_of_self-employed_in_services	2013	0.534443002989
Brazil	Share_of_self-employed_in_services	Latest	0.494337416946
Czech_Republic	Share_of_self-employed_in_services	2000	0.596622154376
Czech_Republic	Share_of_self-employed_in_services	2001	0.613593334091
Czech_Republic	Share_of_self-employed_in_services	2002	0.654169926482
Czech_Republic	Share_of_self-employed_in_services	2003	0.697557276463
Czech_Republic	Share_of_self-employed_in_services	2004	0.671396604428
Czech_Republic	Share_of_self-employed_in_services	2005	0.719126256707
Czech_Republic	Share_of_self-employed_in_services	2006	0.705085477651
Czech_Republic	Share_of_self-employed_in_services	2007	0.731297357798
Czech_Republic	Share_of_self-employed_in_services	2008	0.786403372495
Czech_Republic	Share_of_self-employed_in_services	2009	0.788663463609
Czech_Republic	Share_of_self-employed_in_services	2013	0.784826133288
Czech_Republic	Share_of_self-employed_in_services	2012	0.780999423814
Czech_Republic	Share_of_self-employed_in_services	2011	0.776154544209
Czech_Republic	Share_of_self-employed_in_services	2010	0.81352397633
Turkey	Share_of_self-employed_in_services	Latest	0.0950661107812
France	Share_of_self-employed_in_services	1995	0.368389150478
France	Share_of_self-employed_in_services	1994	0.346470854116
France	Share_of_self-employed_in_services	1997	0.403842921862
France	Share_of_self-employed_in_services	1996	0.39084498006
France	Share_of_self-employed_in_services	1991	0.384692436107
France	Share_of_self-employed_in_services	1993	0.317726888488
France	Share_of_self-employed_in_services	1992	0.361876238162
France	Share_of_self-employed_in_services	1999	0.401178595026
France	Share_of_self-employed_in_services	1998	0.387620012721
Germany	Share_of_self-employed_in_services	2001	0.499167909206
Germany	Share_of_self-employed_in_services	2000	0.490949435517
Germany	Share_of_self-employed_in_services	2003	0.474529528995
Germany	Share_of_self-employed_in_services	2002	0.478112196286
Germany	Share_of_self-employed_in_services	2005	0.497893462671
Germany	Share_of_self-employed_in_services	2004	0.481206590832
Germany	Share_of_self-employed_in_services	2007	0.510265495233
Germany	Share_of_self-employed_in_services	2006	0.497958802786
Germany	Share_of_self-employed_in_services	2009	0.478101221674
Germany	Share_of_self-employed_in_services	2008	0.469136231884
Germany	Share_of_self-employed_in_services	2012	0.490098791583
Germany	Share_of_self-employed_in_services	2013	0.482712274486
Germany	Share_of_self-employed_in_services	2010	0.47670521258
