"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,67.1,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,66.9,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,66.9,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,48.6,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,48.8,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,48.3,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,48.5,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,48.6,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,48.9,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,49,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,49.5,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,50.5,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,51.1,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,50.4,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,51.3,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,52,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,52.8,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,53.4,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,54,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,54.2,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,54.5,,
"AUT","Austria","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,55,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,61,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1991","1991","PC","Percentage","0","Units",,,61.4,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1992","1992","PC","Percentage","0","Units",,,61.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,60.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,61.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,61.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,60.9,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,60.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,60.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,61.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,61.5,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,60.9,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,60.8,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,60.5,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,61.1,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,61.4,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,60.9,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,61.1,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,60.8,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,60.4,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,60.8,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,59.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,59.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,36.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1991","1991","PC","Percentage","0","Units",,,38,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1992","1992","PC","Percentage","0","Units",,,38.9,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,39.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,40.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,40.5,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,40.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,41,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,41.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,43.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,43.4,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,42.3,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,43.2,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,43.6,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,44.5,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,45.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,45.8,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,46.5,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,46.9,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,47,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,47.7,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,47,,
"BEL","Belgium","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.1,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,76.1,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1991","1991","PC","Percentage","0","Units",,,75,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1992","1992","PC","Percentage","0","Units",,,73.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,73.3,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,73.1,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,72.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,72.2,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,72.2,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,72.1,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,72.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,72.3,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,72.3,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,73,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,73.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,73.2,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,72.8,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,72.3,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,72.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,72.7,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,71.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,71.6,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,71.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,71,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1990","1990","PC","Percentage","0","Units",,,58.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1991","1991","PC","Percentage","0","Units",,,58.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1992","1992","PC","Percentage","0","Units",,,57.8,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,57.7,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,57.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,57.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,57.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,57.8,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,58.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,58.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,59.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,59.8,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,60.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,61.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,62,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,61.7,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,61.9,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,62.5,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,62.6,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,62.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,62.4,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,62.2,,
"CAN","Canada","EMP1","Labour force participation rate, by sex and age group ","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,62.1,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1993","1993","PC","Percentage","0","Units",,,71.3,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1994","1994","PC","Percentage","0","Units",,,71.4,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1995","1995","PC","Percentage","0","Units",,,71.5,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1996","1996","PC","Percentage","0","Units",,,71.4,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1997","1997","PC","Percentage","0","Units",,,71.1,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1998","1998","PC","Percentage","0","Units",,,70.8,,
"CZE","Czech Republic","EMP1","Labour force participation rate, by sex and age group ","MEN","Men","TOTAL","Total","1999","1999","PC","Percentage","0","Units",,,70.6,,
