"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.78045321,,
"HUN","Hungary","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,81.55187477,,
"HUN","Hungary","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,59.47111952,,
"HUN","Hungary","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,84.65043621,,
"ISL","Iceland","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"ISL","Iceland","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"IRL","Ireland","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,81.60338624,,
"IRL","Ireland","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,86.07179222,,
"IRL","Ireland","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.86711621,,
"IRL","Ireland","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,68.90098251,,
"ITA","Italy","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,84.594471,,
"ITA","Italy","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.05879562,,
"ITA","Italy","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.00344116,,
"ITA","Italy","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.49657767,,
"JPN","Japan","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"JPN","Japan","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"KOR","Korea","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,60.0405982,,
"KOR","Korea","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,68.97778967,,
"KOR","Korea","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,65.04085543,,
"KOR","Korea","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,61.26136668,,
"LUX","Luxembourg","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,87.99962652,,
"LUX","Luxembourg","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,83.22600991,,
"LUX","Luxembourg","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,85.46344615,,
"LUX","Luxembourg","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,81.74453173,,
"MEX","Mexico","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,79.09760731,,
"MEX","Mexico","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,72.07178236,,
"MEX","Mexico","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,69.03784917,,
"MEX","Mexico","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.70504526,,
"NLD","Netherlands","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,88.36281111,,
"NLD","Netherlands","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.98053499,,
"NLD","Netherlands","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,82.6881421,,
"NLD","Netherlands","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,85.03867594,,
"NZL","New Zealand","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.96666911,,
"NZL","New Zealand","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.31175874,,
"NZL","New Zealand","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,76.06147345,,
"NZL","New Zealand","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.6373268,,
"NOR","Norway","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,82.04386869,,
"NOR","Norway","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.2992233,,
"NOR","Norway","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,76.5453892,,
"NOR","Norway","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,79.02952409,,
"POL","Poland","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.92629042,,
"POL","Poland","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,69.06733966,,
"POL","Poland","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,66.33896691,,
"POL","Poland","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,72.45669832,,
"PRT","Portugal","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,82.38962437,,
"PRT","Portugal","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,75.95647812,,
"PRT","Portugal","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,74.79602321,,
"PRT","Portugal","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,73.67227106,,
"SVK","Slovak Republic","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,68.07953374,,
"SVK","Slovak Republic","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,73.2341224,,
"SVK","Slovak Republic","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,63.6479391,,
"SVK","Slovak Republic","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,15.47833129,,
"ESP","Spain","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,84.40604226,,
"ESP","Spain","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,81.36621589,,
"ESP","Spain","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.96963048,,
"ESP","Spain","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,73.55253839,,
"SWE","Sweden","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,28.62275944,,
"SWE","Sweden","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,74.521866,,
"SWE","Sweden","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,85,,
"SWE","Sweden","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,79.4226463,,
"CHE","Switzerland","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.91040168,,
"CHE","Switzerland","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,74.91892868,,
"CHE","Switzerland","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,85.0168092,,
"CHE","Switzerland","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,84.41573456,,
"TUR","Turkey","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,93,,
"TUR","Turkey","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,67.13117923,,
"TUR","Turkey","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,87,,
"TUR","Turkey","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.25838707,,
"GBR","United Kingdom","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,79.90013473,,
"GBR","United Kingdom","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.06735506,,
"GBR","United Kingdom","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,77.31735602,,
"GBR","United Kingdom","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,68.8267582,,
"USA","United States","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,72.82986602,,
"USA","United States","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,76.37334514,,
"USA","United States","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,66.80515902,,
"USA","United States","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,70.32401186,,
"BRA","Brazil","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,79.91151017,,
"BRA","Brazil","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,67.69198737,,
"BRA","Brazil","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,65.64020145,,
"BRA","Brazil","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,63.13811124,,
"CHL","Chile","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,81.708964,,
"CHL","Chile","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,78.69243952,,
"CHL","Chile","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,69.73184273,,
"CHL","Chile","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,67.72192162,,
"EST","Estonia","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,69.99953735,,
"EST","Estonia","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,59.74935723,,
"EST","Estonia","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,62.72975558,,
"EST","Estonia","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,57.28361641,,
"ISR","Israel","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,69.97903434,,
"ISR","Israel","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,65.73230714,,
"ISR","Israel","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,62.39945155,,
"ISR","Israel","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,71.79219648,,
"LVA","Latvia","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"LVA","Latvia","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"LVA","Latvia","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"LVA","Latvia","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,,"M","Missing value; data cannot exist"
"SVN","Slovenia","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,92.20184223,,
"SVN","Slovenia","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,83.60211695,,
"SVN","Slovenia","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,80.41409324,,
"SVN","Slovenia","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","35-44","35-44","2013","2013","PC","Percentage","0","Units",,,83.82057202,,
"AUS","Australia","EDU_DIFF_EAR_ALL","Differences in earnings between female and male workers, All levels of education","ALL","All","55-64","55-64","2013","2013","PC","Percentage","0","Units",,,80.59423348,,
"AUS","Australia","EDU_DIFF_EAR_BUS","Differences in earnings between female and male workers, Below upper secondary education","ALL","All","55-64","55-64","2013","2013","PC","Percentage","0","Units",,,81.76575009,,
"AUS","Australia","EDU_DIFF_EAR_TER","Differences in earnings between female and male workers, Tertiary education","ALL","All","55-64","55-64","2013","2013","PC","Percentage","0","Units",,,69.05328973,,
"AUS","Australia","EDU_DIFF_EAR_USPS","Differences in earnings between female and male workers, Upper secondary or post-secondary education","ALL","All","55-64","55-64","2013","2013","PC","Percentage","0","Units",,,77.60539333,,
