"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,37.8,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,45.2,,
"HUN","Hungary","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,62,,
"SWE","Sweden","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.6,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,37.5,,
"CAN","Canada","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,63,,
"HUN","Hungary","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,60.4,,
"CHL","Chile","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,37.9,,
"SVN","Slovenia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,69,,
"CHL","Chile","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,52.8,,
"ESP","Spain","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,45.6,,
"SVN","Slovenia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,68.3,,
"SVK","Slovak Republic","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,59.1,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,45.9,,
"AUS","Australia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,57.5,,
"GBR","United Kingdom","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,65.9,,
"JPN","Japan","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,41.7,,
"EST","Estonia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,70,,
"SVN","Slovenia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,69.8,,
"POL","Poland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,58.4,,
"BRA","Brazil","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,57.4,,
"NOR","Norway","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,70,,
"CHL","Chile","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,40.6,,
"JPN","Japan","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,42.8,,
"FRA","France","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,62.2,,
"SWE","Sweden","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,71.8,,
"FRA","France","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,62.3,,
"CAN","Canada","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,63.3,,
"ZAF","South Africa","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,43.8,,
"HUN","Hungary","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,46,,
"GBR","United Kingdom","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,46.5,,
"PRT","Portugal","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.3,,
"NOR","Norway","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,69.3,,
"CHL","Chile","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,53.7,,
"ZAF","South Africa","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,43.6,,
"CAN","Canada","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,47.6,,
"GBR","United Kingdom","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,64.4,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,37.5,,
"BEL","Belgium","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,55.4,,
"BRA","Brazil","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,57.8,,
"CAN","Canada","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,48,,
"CHL","Chile","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,40.1,,
"FRA","France","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,47.5,,
"BEL","Belgium","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,55.3,,
"GRC","Greece","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,39.8,,
"NOR","Norway","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,47.3,,
"CAN","Canada","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.7,,
"FRA","France","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,61.5,,
"JPN","Japan","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,42,,
"BEL","Belgium","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,56,,
"SVN","Slovenia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,45.9,,
"EST","Estonia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,66.4,,
"GBR","United Kingdom","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,46.3,,
"GRC","Greece","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,45.7,,
"JPN","Japan","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,42.3,,
"PRT","Portugal","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,46.8,,
"SWE","Sweden","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,72.5,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,38.5,,
"BEL","Belgium","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,54.9,,
"SVK","Slovak Republic","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,44,,
"FRA","France","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,47.5,,
"POL","Poland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,59.7,,
"NOR","Norway","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,69.3,,
"ZAF","South Africa","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,50.8,,
"SVK","Slovak Republic","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,44.2,,
"POL","Poland","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,44.4,,
"NOR","Norway","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,47.5,,
"SVN","Slovenia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,45.9,,
"EST","Estonia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,68,,
"ESP","Spain","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,54.1,,
"SVK","Slovak Republic","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,44.6,,
"HUN","Hungary","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,46.5,,
"MEX","Mexico","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,36.9,,
"GBR","United Kingdom","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,46.4,,
"FRA","France","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.7,,
"NOR","Norway","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.2,,
"GRC","Greece","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,45.6,,
"SVK","Slovak Republic","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,44.4,,
"ZAF","South Africa","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,52.1,,
"ESP","Spain","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,55.1,,
"CHL","Chile","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,40.2,,
"CAN","Canada","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.7,,
"ESP","Spain","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,52.9,,
"BEL","Belgium","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,56.3,,
"ZAF","South Africa","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,51.8,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,45.5,,
"POL","Poland","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,44.5,,
"SWE","Sweden","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,47.6,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,45,,
"FRA","France","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,47.5,,
"ESP","Spain","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,54.3,,
"POL","Poland","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,45,,
"FRA","France","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.9,,
"NOR","Norway","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.2,,
"POL","Poland","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,44.5,,
"SWE","Sweden","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,47.3,,
"JPN","Japan","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,41.2,,
"BRA","Brazil","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,42.4,,
"EST","Estonia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,49.3,,
"MEX","Mexico","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,46.9,,
"MEX","Mexico","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,48.6,,
"GRC","Greece","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,40.2,,
"EST","Estonia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,50.5,,
"SVK","Slovak Republic","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,59.6,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,45.4,,
"BRA","Brazil","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,42.5,,
"ZAF","South Africa","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,43.4,,
"HUN","Hungary","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,61.7,,
"GBR","United Kingdom","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,64.5,,
"HUN","Hungary","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,61.7,,
"ESP","Spain","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,44.8,,
"SVK","Slovak Republic","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,59.5,,
"SVK","Slovak Republic","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,59.8,,
"FRA","France","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,62.2,,
"JPN","Japan","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,41.9,,
"CHL","Chile","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,54.6,,
"POL","Poland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,58.2,,
"FRA","France","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,62.3,,
"PRT","Portugal","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,47.5,,
"ZAF","South Africa","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,44,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,38.3,,
"ESP","Spain","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,43.6,,
"SWE","Sweden","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,72.4,,
"NOR","Norway","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,69.6,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,37.8,,
"CAN","Canada","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,62.5,,
"POL","Poland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,59.2,,
"ESP","Spain","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,45.4,,
"GBR","United Kingdom","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,65.3,,
"GRC","Greece","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,45.9,,
"SVK","Slovak Republic","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,43.9,,
"HUN","Hungary","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,46.3,,
"HUN","Hungary","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,45.9,,
"EST","Estonia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,68.9,,
"LVA","Latvia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,50.7,,
"BRA","Brazil","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,59.3,,
"CRI","Costa Rica","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,36.1,,
"FIN","Finland","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,48.8,,
"LTU","Lithuania","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,52.4,,
"LTU","Lithuania","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,67.2,,
"MEX","Mexico","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,38.7,,
"CRI","Costa Rica","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,37.8,,
"LTU","Lithuania","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,50.8,,
"ZAF","South Africa","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,53.8,,
"BEL","Belgium","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,46.4,,
"CRI","Costa Rica","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,38.4,,
"GRC","Greece","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,41.9,,
"COL","Colombia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,40.7,,
"LTU","Lithuania","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,67.7,,
"COL","Colombia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,49.1,,
"FIN","Finland","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,71.5,,
"JPN","Japan","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,43,,
"COL","Colombia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,41.3,,
"LTU","Lithuania","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,67.9,,
"CRI","Costa Rica","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,37.3,,
"CRI","Costa Rica","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,35.8,,
"LTU","Lithuania","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,51.7,,
"EST","Estonia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,48.8,,
"SWE","Sweden","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,47.7,,
"COL","Colombia","EMP12_T","Female share of total employment","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,39.8,,
"LVA","Latvia","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,63.8,,
"LTU","Lithuania","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,44.6,,
"CAN","Canada","EMP12_P","Female share of public employment","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,63.4,,
